ID,PARENT_KEY_ID,PO_ITEM_POS,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1980508,02BD2137-0890-1EEA-A6C2-BB55C1979198,30,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1980509,02BD2137-0890-1EEA-A6C2-BB55C1979198,40,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1980510,02BD2137-0890-1EEA-A6C2-BB55C1979198,50,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1980511,02BD2137-0890-1EEA-A6C2-BB55C1979198,60,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1980512,02BD2137-0890-1EEA-A6C2-BB55C1979198,70,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1980513,02BD2137-0890-1EEA-A6C2-BB55C1979198,80,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1980514,02BD2137-0890-1EEA-A6C2-BB55C1979199,10,EUR,5950,5000,950
02BD2137-0890-1EEA-A6C2-BB55C1980515,02BD2137-0890-1EEA-A6C2-BB55C1979199,20,EUR,1425.62,1198,227.62
02BD2137-0890-1EEA-A6C2-BB55C1980516,02BD2137-0890-1EEA-A6C2-BB55C1979199,30,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980517,02BD2137-0890-1EEA-A6C2-BB55C1979199,40,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1980518,02BD2137-0890-1EEA-A6C2-BB55C1979199,50,EUR,2138.43,1797,341.43
02BD2137-0890-1EEA-A6C2-BB55C1980519,02BD2137-0890-1EEA-A6C2-BB55C1979199,60,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980520,02BD2137-0890-1EEA-A6C2-BB55C1979199,70,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1980521,02BD2137-0890-1EEA-A6C2-BB55C1979199,80,EUR,1425.62,1198,227.62
02BD2137-0890-1EEA-A6C2-BB55C1980522,02BD2137-0890-1EEA-A6C2-BB55C1979199,90,EUR,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1980523,02BD2137-0890-1EEA-A6C2-BB55C1979199,100,EUR,17850,15000,2850
02BD2137-0890-1EEA-A6C2-BB55C1980524,02BD2137-0890-1EEA-A6C2-BB55C1979200,10,USD,71.38,59.98,11.4
02BD2137-0890-1EEA-A6C2-BB55C1980525,02BD2137-0890-1EEA-A6C2-BB55C1979200,20,USD,1868.3,1570,298.3
02BD2137-0890-1EEA-A6C2-BB55C1980526,02BD2137-0890-1EEA-A6C2-BB55C1979200,30,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1980527,02BD2137-0890-1EEA-A6C2-BB55C1979200,40,USD,71.38,59.98,11.4
02BD2137-0890-1EEA-A6C2-BB55C1980528,02BD2137-0890-1EEA-A6C2-BB55C1979200,50,USD,3736.6,3140,596.6
02BD2137-0890-1EEA-A6C2-BB55C1980529,02BD2137-0890-1EEA-A6C2-BB55C1979200,60,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1980530,02BD2137-0890-1EEA-A6C2-BB55C1979200,70,USD,107.06,89.97,17.09
02BD2137-0890-1EEA-A6C2-BB55C1980531,02BD2137-0890-1EEA-A6C2-BB55C1979200,80,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1980532,02BD2137-0890-1EEA-A6C2-BB55C1979200,90,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1980533,02BD2137-0890-1EEA-A6C2-BB55C1979200,100,USD,107.06,89.97,17.09
02BD2137-0890-1EEA-A6C2-BB55C1980534,02BD2137-0890-1EEA-A6C2-BB55C1979201,10,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1980535,02BD2137-0890-1EEA-A6C2-BB55C1979201,20,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1980536,02BD2137-0890-1EEA-A6C2-BB55C1979201,30,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980537,02BD2137-0890-1EEA-A6C2-BB55C1979201,40,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1980538,02BD2137-0890-1EEA-A6C2-BB55C1979201,50,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1980539,02BD2137-0890-1EEA-A6C2-BB55C1979201,60,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980540,02BD2137-0890-1EEA-A6C2-BB55C1979201,70,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1980541,02BD2137-0890-1EEA-A6C2-BB55C1979201,80,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980542,02BD2137-0890-1EEA-A6C2-BB55C1979202,10,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1980543,02BD2137-0890-1EEA-A6C2-BB55C1979202,20,USD,46.37,38.97,7.4
02BD2137-0890-1EEA-A6C2-BB55C1980544,02BD2137-0890-1EEA-A6C2-BB55C1979202,30,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1980545,02BD2137-0890-1EEA-A6C2-BB55C1979202,40,USD,15.46,12.99,2.47
02BD2137-0890-1EEA-A6C2-BB55C1980546,02BD2137-0890-1EEA-A6C2-BB55C1979202,50,USD,58.31,49,9.31
02BD2137-0890-1EEA-A6C2-BB55C1980547,02BD2137-0890-1EEA-A6C2-BB55C1979203,10,EUR,547.4,460,87.4
02BD2137-0890-1EEA-A6C2-BB55C1980548,02BD2137-0890-1EEA-A6C2-BB55C1979203,20,EUR,8.21,6.9,1.31
02BD2137-0890-1EEA-A6C2-BB55C1980549,02BD2137-0890-1EEA-A6C2-BB55C1979203,30,EUR,1901.62,1598,303.62
02BD2137-0890-1EEA-A6C2-BB55C1980550,02BD2137-0890-1EEA-A6C2-BB55C1979203,40,EUR,273.7,230,43.7
02BD2137-0890-1EEA-A6C2-BB55C1980551,02BD2137-0890-1EEA-A6C2-BB55C1979203,50,EUR,24.63,20.7,3.93
02BD2137-0890-1EEA-A6C2-BB55C1980552,02BD2137-0890-1EEA-A6C2-BB55C1979204,10,ARS,714,600,114
02BD2137-0890-1EEA-A6C2-BB55C1980553,02BD2137-0890-1EEA-A6C2-BB55C1979204,20,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1980554,02BD2137-0890-1EEA-A6C2-BB55C1979204,30,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1980555,02BD2137-0890-1EEA-A6C2-BB55C1979204,40,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980556,02BD2137-0890-1EEA-A6C2-BB55C1979204,50,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1980557,02BD2137-0890-1EEA-A6C2-BB55C1979204,60,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1980558,02BD2137-0890-1EEA-A6C2-BB55C1979204,70,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980559,02BD2137-0890-1EEA-A6C2-BB55C1979205,10,EUR,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1980560,02BD2137-0890-1EEA-A6C2-BB55C1979205,20,EUR,1137.64,956,181.64
02BD2137-0890-1EEA-A6C2-BB55C1980561,02BD2137-0890-1EEA-A6C2-BB55C1979205,30,EUR,1674.33,1407,267.33
02BD2137-0890-1EEA-A6C2-BB55C1980562,02BD2137-0890-1EEA-A6C2-BB55C1979206,10,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980563,02BD2137-0890-1EEA-A6C2-BB55C1979206,20,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1980564,02BD2137-0890-1EEA-A6C2-BB55C1979206,30,USD,120.43,101.2,19.23
02BD2137-0890-1EEA-A6C2-BB55C1980565,02BD2137-0890-1EEA-A6C2-BB55C1979206,40,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1980566,02BD2137-0890-1EEA-A6C2-BB55C1979206,50,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980567,02BD2137-0890-1EEA-A6C2-BB55C1979206,60,USD,198.73,167,31.73
02BD2137-0890-1EEA-A6C2-BB55C1980568,02BD2137-0890-1EEA-A6C2-BB55C1979206,70,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1980569,02BD2137-0890-1EEA-A6C2-BB55C1979206,80,USD,198.73,167,31.73
02BD2137-0890-1EEA-A6C2-BB55C1980570,02BD2137-0890-1EEA-A6C2-BB55C1979207,10,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1980571,02BD2137-0890-1EEA-A6C2-BB55C1979207,20,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980572,02BD2137-0890-1EEA-A6C2-BB55C1979207,30,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1980573,02BD2137-0890-1EEA-A6C2-BB55C1979207,40,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1980574,02BD2137-0890-1EEA-A6C2-BB55C1979207,50,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980575,02BD2137-0890-1EEA-A6C2-BB55C1979207,60,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1980576,02BD2137-0890-1EEA-A6C2-BB55C1979208,10,EUR,830.62,698,132.62
02BD2137-0890-1EEA-A6C2-BB55C1980577,02BD2137-0890-1EEA-A6C2-BB55C1979208,20,EUR,69.02,58,11.02
02BD2137-0890-1EEA-A6C2-BB55C1980578,02BD2137-0890-1EEA-A6C2-BB55C1979208,30,EUR,47.6,40,7.6
02BD2137-0890-1EEA-A6C2-BB55C1980579,02BD2137-0890-1EEA-A6C2-BB55C1979209,10,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1980580,02BD2137-0890-1EEA-A6C2-BB55C1979209,20,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1980581,02BD2137-0890-1EEA-A6C2-BB55C1979209,30,JPY,196.35,165,31.35
02BD2137-0890-1EEA-A6C2-BB55C1980582,02BD2137-0890-1EEA-A6C2-BB55C1979209,40,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1980583,02BD2137-0890-1EEA-A6C2-BB55C1979209,50,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1980584,02BD2137-0890-1EEA-A6C2-BB55C1979209,60,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1980585,02BD2137-0890-1EEA-A6C2-BB55C1979209,70,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1980586,02BD2137-0890-1EEA-A6C2-BB55C1979210,10,JPY,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1980587,02BD2137-0890-1EEA-A6C2-BB55C1979210,20,JPY,49.98,42,7.98
02BD2137-0890-1EEA-A6C2-BB55C1980588,02BD2137-0890-1EEA-A6C2-BB55C1979210,30,JPY,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1980589,02BD2137-0890-1EEA-A6C2-BB55C1979210,40,JPY,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1980590,02BD2137-0890-1EEA-A6C2-BB55C1979211,10,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1980591,02BD2137-0890-1EEA-A6C2-BB55C1979211,20,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1980592,02BD2137-0890-1EEA-A6C2-BB55C1979211,30,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1980593,02BD2137-0890-1EEA-A6C2-BB55C1979211,40,JPY,424.83,357,67.83
02BD2137-0890-1EEA-A6C2-BB55C1980594,02BD2137-0890-1EEA-A6C2-BB55C1979211,50,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1980595,02BD2137-0890-1EEA-A6C2-BB55C1979211,60,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1980596,02BD2137-0890-1EEA-A6C2-BB55C1979211,70,JPY,141.61,119,22.61
02BD2137-0890-1EEA-A6C2-BB55C1980597,02BD2137-0890-1EEA-A6C2-BB55C1979211,80,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1980598,02BD2137-0890-1EEA-A6C2-BB55C1979211,90,JPY,89.25,75,14.25
02BD2137-0890-1EEA-A6C2-BB55C1980599,02BD2137-0890-1EEA-A6C2-BB55C1979212,10,EUR,2854.81,2399,455.81
02BD2137-0890-1EEA-A6C2-BB55C1980600,02BD2137-0890-1EEA-A6C2-BB55C1979212,20,EUR,606.9,510,96.9
02BD2137-0890-1EEA-A6C2-BB55C1980601,02BD2137-0890-1EEA-A6C2-BB55C1979212,30,EUR,1982.54,1666,316.54
02BD2137-0890-1EEA-A6C2-BB55C1980602,02BD2137-0890-1EEA-A6C2-BB55C1979212,40,EUR,5709.62,4798,911.62
02BD2137-0890-1EEA-A6C2-BB55C1980603,02BD2137-0890-1EEA-A6C2-BB55C1979212,50,EUR,606.9,510,96.9
02BD2137-0890-1EEA-A6C2-BB55C1980604,02BD2137-0890-1EEA-A6C2-BB55C1979212,60,EUR,1982.54,1666,316.54
02BD2137-0890-1EEA-A6C2-BB55C1980605,02BD2137-0890-1EEA-A6C2-BB55C1979212,70,EUR,5709.62,4798,911.62
02BD2137-0890-1EEA-A6C2-BB55C1980606,02BD2137-0890-1EEA-A6C2-BB55C1979213,10,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1980607,02BD2137-0890-1EEA-A6C2-BB55C1979213,20,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1980608,02BD2137-0890-1EEA-A6C2-BB55C1979213,30,EUR,8.33,7,1.33
02BD2137-0890-1EEA-A6C2-BB55C1980609,02BD2137-0890-1EEA-A6C2-BB55C1979213,40,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1980610,02BD2137-0890-1EEA-A6C2-BB55C1979213,50,EUR,772.31,649,123.31
02BD2137-0890-1EEA-A6C2-BB55C1980611,02BD2137-0890-1EEA-A6C2-BB55C1979213,60,EUR,24.99,21,3.99
02BD2137-0890-1EEA-A6C2-BB55C1980612,02BD2137-0890-1EEA-A6C2-BB55C1979214,10,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1980613,02BD2137-0890-1EEA-A6C2-BB55C1979214,20,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980614,02BD2137-0890-1EEA-A6C2-BB55C1979214,30,USD,117.81,99,18.81
02BD2137-0890-1EEA-A6C2-BB55C1980615,02BD2137-0890-1EEA-A6C2-BB55C1979214,40,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1980616,02BD2137-0890-1EEA-A6C2-BB55C1979214,50,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980617,02BD2137-0890-1EEA-A6C2-BB55C1979214,60,USD,117.81,99,18.81
02BD2137-0890-1EEA-A6C2-BB55C1980618,02BD2137-0890-1EEA-A6C2-BB55C1979214,70,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1980619,02BD2137-0890-1EEA-A6C2-BB55C1979214,80,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980620,02BD2137-0890-1EEA-A6C2-BB55C1979214,90,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980621,02BD2137-0890-1EEA-A6C2-BB55C1979215,10,EUR,59500,50000,9500
02BD2137-0890-1EEA-A6C2-BB55C1980622,02BD2137-0890-1EEA-A6C2-BB55C1979215,20,EUR,1176.91,989,187.91
02BD2137-0890-1EEA-A6C2-BB55C1980623,02BD2137-0890-1EEA-A6C2-BB55C1979215,30,EUR,21.42,18,3.42
02BD2137-0890-1EEA-A6C2-BB55C1980624,02BD2137-0890-1EEA-A6C2-BB55C1979216,10,EUR,23.8,20,3.8
02BD2137-0890-1EEA-A6C2-BB55C1980625,02BD2137-0890-1EEA-A6C2-BB55C1979216,20,EUR,830.62,698,132.62
02BD2137-0890-1EEA-A6C2-BB55C1980626,02BD2137-0890-1EEA-A6C2-BB55C1979217,10,ARS,124.95,105,19.95
02BD2137-0890-1EEA-A6C2-BB55C1980627,02BD2137-0890-1EEA-A6C2-BB55C1979217,20,ARS,2259.81,1899,360.81
02BD2137-0890-1EEA-A6C2-BB55C1980628,02BD2137-0890-1EEA-A6C2-BB55C1979217,30,ARS,583.1,490,93.1
02BD2137-0890-1EEA-A6C2-BB55C1980629,02BD2137-0890-1EEA-A6C2-BB55C1979217,40,ARS,83.3,70,13.3
02BD2137-0890-1EEA-A6C2-BB55C1980630,02BD2137-0890-1EEA-A6C2-BB55C1979218,10,EUR,8.21,6.9,1.31
02BD2137-0890-1EEA-A6C2-BB55C1980631,02BD2137-0890-1EEA-A6C2-BB55C1979218,20,EUR,410.55,345,65.55
02BD2137-0890-1EEA-A6C2-BB55C1980632,02BD2137-0890-1EEA-A6C2-BB55C1979218,30,EUR,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1980633,02BD2137-0890-1EEA-A6C2-BB55C1979218,40,EUR,2.74,2.3,0.44
02BD2137-0890-1EEA-A6C2-BB55C1980634,02BD2137-0890-1EEA-A6C2-BB55C1979218,50,EUR,1231.65,1035,196.65
02BD2137-0890-1EEA-A6C2-BB55C1980635,02BD2137-0890-1EEA-A6C2-BB55C1979218,60,EUR,1426.81,1199,227.81
02BD2137-0890-1EEA-A6C2-BB55C1980636,02BD2137-0890-1EEA-A6C2-BB55C1979219,10,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980637,02BD2137-0890-1EEA-A6C2-BB55C1979219,20,EUR,2972.62,2498,474.62
02BD2137-0890-1EEA-A6C2-BB55C1980638,02BD2137-0890-1EEA-A6C2-BB55C1979219,30,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1980639,02BD2137-0890-1EEA-A6C2-BB55C1979219,40,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980640,02BD2137-0890-1EEA-A6C2-BB55C1979219,50,EUR,1486.31,1249,237.31
02BD2137-0890-1EEA-A6C2-BB55C1980641,02BD2137-0890-1EEA-A6C2-BB55C1979219,60,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1980642,02BD2137-0890-1EEA-A6C2-BB55C1979219,70,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980643,02BD2137-0890-1EEA-A6C2-BB55C1979219,80,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1980644,02BD2137-0890-1EEA-A6C2-BB55C1979219,90,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1980645,02BD2137-0890-1EEA-A6C2-BB55C1979220,10,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1980646,02BD2137-0890-1EEA-A6C2-BB55C1979220,20,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1980647,02BD2137-0890-1EEA-A6C2-BB55C1979220,30,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1980648,02BD2137-0890-1EEA-A6C2-BB55C1979221,10,ARS,39.27,33,6.27
02BD2137-0890-1EEA-A6C2-BB55C1980649,02BD2137-0890-1EEA-A6C2-BB55C1979221,20,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1980650,02BD2137-0890-1EEA-A6C2-BB55C1979222,10,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1980651,02BD2137-0890-1EEA-A6C2-BB55C1979222,20,USD,320.94,269.7,51.24
02BD2137-0890-1EEA-A6C2-BB55C1980652,02BD2137-0890-1EEA-A6C2-BB55C1979222,30,USD,35.69,29.99,5.7
02BD2137-0890-1EEA-A6C2-BB55C1980653,02BD2137-0890-1EEA-A6C2-BB55C1979222,40,USD,3736.6,3140,596.6
02BD2137-0890-1EEA-A6C2-BB55C1980654,02BD2137-0890-1EEA-A6C2-BB55C1979223,10,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1980655,02BD2137-0890-1EEA-A6C2-BB55C1979223,20,USD,246.33,207,39.33
02BD2137-0890-1EEA-A6C2-BB55C1980656,02BD2137-0890-1EEA-A6C2-BB55C1979223,30,USD,1067.43,897,170.43
02BD2137-0890-1EEA-A6C2-BB55C1980657,02BD2137-0890-1EEA-A6C2-BB55C1979223,40,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1980658,02BD2137-0890-1EEA-A6C2-BB55C1979223,50,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980659,02BD2137-0890-1EEA-A6C2-BB55C1979223,60,USD,355.81,299,56.81
02BD2137-0890-1EEA-A6C2-BB55C1980660,02BD2137-0890-1EEA-A6C2-BB55C1979223,70,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1980661,02BD2137-0890-1EEA-A6C2-BB55C1979224,10,INR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980662,02BD2137-0890-1EEA-A6C2-BB55C1979224,20,INR,307.02,258,49.02
02BD2137-0890-1EEA-A6C2-BB55C1980663,02BD2137-0890-1EEA-A6C2-BB55C1979224,30,INR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980664,02BD2137-0890-1EEA-A6C2-BB55C1979224,40,INR,307.02,258,49.02
02BD2137-0890-1EEA-A6C2-BB55C1980665,02BD2137-0890-1EEA-A6C2-BB55C1979224,50,INR,160.65,135,25.65
02BD2137-0890-1EEA-A6C2-BB55C1980666,02BD2137-0890-1EEA-A6C2-BB55C1979224,60,INR,307.02,258,49.02
02BD2137-0890-1EEA-A6C2-BB55C1980667,02BD2137-0890-1EEA-A6C2-BB55C1979224,70,INR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980668,02BD2137-0890-1EEA-A6C2-BB55C1979224,80,INR,307.02,258,49.02
02BD2137-0890-1EEA-A6C2-BB55C1980669,02BD2137-0890-1EEA-A6C2-BB55C1979224,90,INR,160.65,135,25.65
02BD2137-0890-1EEA-A6C2-BB55C1980670,02BD2137-0890-1EEA-A6C2-BB55C1979224,100,INR,460.53,387,73.53
02BD2137-0890-1EEA-A6C2-BB55C1980671,02BD2137-0890-1EEA-A6C2-BB55C1979225,10,ARS,2322.88,1952,370.88
02BD2137-0890-1EEA-A6C2-BB55C1980672,02BD2137-0890-1EEA-A6C2-BB55C1979225,20,ARS,1426.81,1199,227.81
02BD2137-0890-1EEA-A6C2-BB55C1980673,02BD2137-0890-1EEA-A6C2-BB55C1979225,30,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1980674,02BD2137-0890-1EEA-A6C2-BB55C1979225,40,ARS,2322.88,1952,370.88
02BD2137-0890-1EEA-A6C2-BB55C1980675,02BD2137-0890-1EEA-A6C2-BB55C1979225,50,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1980676,02BD2137-0890-1EEA-A6C2-BB55C1979225,60,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1980677,02BD2137-0890-1EEA-A6C2-BB55C1979225,70,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1980678,02BD2137-0890-1EEA-A6C2-BB55C1979225,80,ARS,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1980679,02BD2137-0890-1EEA-A6C2-BB55C1979225,90,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1980680,02BD2137-0890-1EEA-A6C2-BB55C1979225,100,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1980681,02BD2137-0890-1EEA-A6C2-BB55C1979226,10,RUB,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980682,02BD2137-0890-1EEA-A6C2-BB55C1979226,20,RUB,1701.7,1430,271.7
02BD2137-0890-1EEA-A6C2-BB55C1980683,02BD2137-0890-1EEA-A6C2-BB55C1979226,30,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1980684,02BD2137-0890-1EEA-A6C2-BB55C1979226,40,RUB,35.7,30,5.7
02BD2137-0890-1EEA-A6C2-BB55C1980685,02BD2137-0890-1EEA-A6C2-BB55C1979226,50,RUB,1701.7,1430,271.7
02BD2137-0890-1EEA-A6C2-BB55C1980686,02BD2137-0890-1EEA-A6C2-BB55C1979226,60,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1980687,02BD2137-0890-1EEA-A6C2-BB55C1979226,70,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1980688,02BD2137-0890-1EEA-A6C2-BB55C1979226,80,RUB,3403.4,2860,543.4
02BD2137-0890-1EEA-A6C2-BB55C1980689,02BD2137-0890-1EEA-A6C2-BB55C1979227,10,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1980690,02BD2137-0890-1EEA-A6C2-BB55C1979227,20,EUR,160.65,135,25.65
02BD2137-0890-1EEA-A6C2-BB55C1980691,02BD2137-0890-1EEA-A6C2-BB55C1979227,30,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1980692,02BD2137-0890-1EEA-A6C2-BB55C1979227,40,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1980693,02BD2137-0890-1EEA-A6C2-BB55C1979227,50,EUR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980694,02BD2137-0890-1EEA-A6C2-BB55C1979228,10,MXN,140.42,118,22.42
02BD2137-0890-1EEA-A6C2-BB55C1980695,02BD2137-0890-1EEA-A6C2-BB55C1979228,20,MXN,1463.7,1230,233.7
02BD2137-0890-1EEA-A6C2-BB55C1980696,02BD2137-0890-1EEA-A6C2-BB55C1979228,30,MXN,1782.62,1498,284.62
02BD2137-0890-1EEA-A6C2-BB55C1980697,02BD2137-0890-1EEA-A6C2-BB55C1979228,40,MXN,70.21,59,11.21
02BD2137-0890-1EEA-A6C2-BB55C1980698,02BD2137-0890-1EEA-A6C2-BB55C1979228,50,MXN,4391.1,3690,701.1
02BD2137-0890-1EEA-A6C2-BB55C1980699,02BD2137-0890-1EEA-A6C2-BB55C1979229,10,JPY,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1980700,02BD2137-0890-1EEA-A6C2-BB55C1979229,20,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980701,02BD2137-0890-1EEA-A6C2-BB55C1979229,30,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1980702,02BD2137-0890-1EEA-A6C2-BB55C1979229,40,JPY,49.98,42,7.98
02BD2137-0890-1EEA-A6C2-BB55C1980703,02BD2137-0890-1EEA-A6C2-BB55C1979229,50,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1980704,02BD2137-0890-1EEA-A6C2-BB55C1979229,60,JPY,33.32,28,5.32
